4,310.8246131104616,348.8513948871555,0.0

5,222.53308917005958,304.15985453254416,0.0

6,429.0650020027301,468.17117490935806,0.015712261199951172

7,463.66457014205446,524.3773535815847,0.0

8,375.59577446104237,507.2109159241302,0.03123331069946289

9,526.5302654922059,626.6641308336632,0.06649518013000488

10,477.9347135925586,561.8826149081956,0.07638692855834961

11,638.5595423862608,769.9086627688798,1.5564732551574707

12,809.93871923371,893.658831394419,0.9824707508087158

13,722.3588863744997,842.715184639828,4.876243352890015

14,719.7538848776807,855.9297338405308,14.596481561660767

15,808.7326125747854,896.8141991371434,4.049974679946899

16,751.4463678916694,884.793987914849,19.22741389274597

17,843.5450441627258,992.5844865201948,134.21540236473083

18,873.4228258271995,987.0032315194212,120.37398099899292

19,847.2446151040278,1009.897170713063,600.0019299983978

